341,5.712808236
342,5.335866061
343,5.498569506
344,5.823542497
345,5.575395565
346,5.623743232
347,5.564753266
348,5.30353389
349,5.573667993
350,5.456264649
351,5.445981736
352,5.642413511
353,5.61722919
354,5.635171436
355,5.512443273
356,5.565672273
357,5.464107675
358,5.401721726
359,5.534846369
360,5.51941254
361,5.681781409
362,5.626997717
363,5.599152192
364,5.742256402
365,5.876972152
366,5.693342909
367,5.526432384
368,5.471239821
369,5.656119231
370,6.162914274
371,5.633284821
372,5.800936561
373,5.612286968
374,5.80362394
375,5.397620973
376,5.583720855
377,5.571344845
378,5.722844254
379,6.057014128
380,5.406583221
381,5.674214203
382,5.499020355
383,5.776741657
384,5.560540656
385,5.524091798
386,5.739480958
387,6.227752153
388,5.634327619
389,5.665769296
390,5.870740938
391,5.613741833
392,5.95420671
393,5.634989317
394,6.561952118
395,5.526237201
396,5.912575639
397,5.689823119
398,5.881275154
399,5.674736166
400,5.410794944
401,5.505805824
402,5.474617212
403,6.051634034
404,5.413328353
405,5.72204942
406,5.751224047
407,5.611887095
408,5.806445239
409,5.742596997
410,5.82952547
411,5.537130691
412,5.419018203
413,5.748419716
414,5.44224325
415,5.954589546
416,5.492064843
417,5.629146227
418,5.669208787
419,5.754877956
420,5.662813719
421,5.562617209
422,5.658805477
423,5.572640403
424,5.600651803
425,5.618622645
426,5.431653695
427,5.468493324
428,5.478043211
429,5.579110207
430,5.384563052
431,5.463467133
432,5.737707727
433,6.02635271
434,8.081895161
435,5.607632834
436,5.668202025
437,5.494400713
438,5.559525792
439,5.615180486
440,5.545034051
441,5.727226321
442,5.708000783
443,5.636805152
444,5.64505021
445,5.642190008
446,5.706876819
447,5.543532056
448,5.594602282
449,5.646811348
450,5.651766063
451,5.628133886
452,5.559906685
453,5.699660152
454,5.678251333
455,5.69591781
456,5.619966666
457,5.711484986
458,5.689511346
459,5.683694961
460,5.637522274
461,5.64747167
462,5.701931249
463,5.315817685
464,5.586661323
465,5.769094243
466,5.699201105
467,5.629924104
468,5.701277028
469,5.475080356
470,5.66362246
471,5.641344573
472,5.668707814
473,5.507591032
474,5.593971122
475,5.672642052
476,5.68778638
477,5.560558324
478,5.602156603
479,5.507856801
480,5.603901483
481,5.585139127
482,5.440476519
483,5.578745879
484,5.587707011
485,5.728081762
486,5.690482988
487,5.674566946
488,5.550615154
489,5.704390983
490,5.64858403
491,5.506110647
492,5.517091927
493,5.662425442
494,5.523455858
495,5.474485723
496,5.509019452
497,5.632812185
498,5.601877015
499,5.531280128
500,5.749436382
501,5.336615485
502,5.589050741
503,5.498261795
504,5.64269795
505,5.576871491
506,5.633796693
507,5.684265225
508,5.641816803
509,5.450377099
510,5.713832823
511,5.675477986
512,5.606280435
513,5.637081765
514,5.517219195
515,5.494368738
516,5.345517552
517,5.635931782
518,5.517501309
519,5.578617008
520,5.551534272
521,5.558986388
522,5.570216424
523,5.491686329
524,5.717445171
525,5.711895747
526,5.681309573
527,5.614631661
528,5.598284282
529,5.608114714
530,5.658666837
531,5.627867289
532,5.390921362
533,5.511548957
534,5.54175628
535,5.655432319
536,5.55610899
537,5.525567505
538,5.562560871
539,5.729739937
540,5.626123069
541,5.795090817
542,5.838746846
543,5.447794234
544,5.592473439
545,5.587413081
546,5.511597698
547,5.762650995
548,5.544691717
549,5.96270695
550,5.731084133
551,5.629799629
552,5.653821694
553,5.543373825
554,5.513970903
555,5.543301549
556,5.622273044
557,5.750800418
558,5.541901285
559,5.432360236
560,5.74118607
561,5.690335237
562,5.696268999
563,5.721850189
564,5.788281239
565,5.567733788
566,5.312072265
567,5.496623976
568,5.864195687
569,5.60851197
570,5.329978481
571,6.013507321
572,5.4087084
573,5.367023932
574,5.620508897
575,5.495441697
576,5.922563575
577,5.519024748
578,5.612712312
579,5.724286643
580,5.551625445
581,5.470043186
582,5.600911317
583,5.539701263
584,5.632663368
585,5.359030299
586,5.638539079
587,5.491007057
588,5.673693269
589,5.687481069
590,5.549880665
591,5.626298529
592,5.606459762
593,5.504598068
594,5.506381895
595,5.811579825
596,5.659147188
597,5.885180058
598,5.595608236
599,5.605263664
600,5.595459237
601,5.791215505
602,5.575084189
603,5.34980929
604,6.623904519
605,5.715014938
606,5.823460335
607,5.436914429
608,5.650158151
609,5.759953617
610,5.559010548
611,5.593977051
612,5.3385702
613,5.676287308
614,5.390757805
615,5.634579415
616,5.595219095
617,5.514821883
618,5.311587519
619,5.458053833
620,5.458984122
621,5.345290782
622,5.381365928
623,5.554586625
624,5.651031118
625,5.533526134
626,5.491876324
627,5.527186207
628,5.966515285
629,5.625990285
630,5.037465112
631,5.631318142
632,5.363868711
633,5.838541439
634,5.469122997
635,5.57487681
636,5.616780417
637,5.547780337
638,5.592670528
639,5.648429445
640,5.966085872
641,5.801557196
642,5.666014128
643,5.720323782
644,5.48693657
645,5.754098436
646,5.579113186
647,5.643337313
648,5.948949022
649,5.498391607
650,5.443295199
651,5.671513493
652,5.578894963
653,5.275449909
654,5.417731947
655,5.472495402
656,5.754699673
657,5.75231813
658,5.422447229
659,5.574459162
660,5.575940088
661,5.775738314
662,5.409418104
663,5.651364452
664,5.490329434
665,5.757157502
666,5.702422313
667,5.704800469
668,5.920263335
669,5.550572529
670,5.51389406
671,5.556455964
672,5.640666674
673,5.556770523
674,5.754393693
675,5.618357638
676,5.542829836
677,5.677304164
678,5.451653971
679,5.980835096
680,5.611665106
681,5.272340861
682,5.553348895
683,5.2306795
684,5.666598679
685,5.293455717
686,6.531471088
687,5.605742177
688,5.666191862
689,5.554009573
690,5.57741919
691,5.737930092
692,5.505777623
693,5.647501001
694,5.381349708
695,5.535472538
696,5.719179348
697,6.098743215
698,5.408750283
699,5.684247634
700,5.569254094
701,5.534380349
702,5.3689495
703,5.719728953
704,5.555788678
705,5.535234409
706,5.536126639
707,5.519883318
708,5.514743842
709,5.351850146
710,5.40569412
711,5.631773342
712,5.503239527
713,5.687824798
714,5.521970607
715,5.717738947
716,5.631031115
717,6.062215188
718,5.405296946
719,6.181798117
720,5.700680222
721,5.416092241
722,5.687715463
723,5.647607543
724,5.664027049
725,5.539055299
726,5.621802313
727,5.609216741
728,5.542098929
729,5.385176421
730,5.618594466
731,5.434151498
732,5.818731605
733,5.560855022
734,5.491732315
735,5.532810314
736,5.588019579
737,5.692635894
738,5.690019666
739,5.682366507
740,5.525732216
741,5.470829252
742,5.355743464
743,5.334667463
744,5.905257247
745,5.748859235
746,5.612570475
747,5.502390135
748,5.591567175
749,5.600357029
750,5.472749955
751,5.667548289
752,5.248636328
753,5.374374327
754,5.54097442
755,5.385843727
756,5.490110829
757,5.427531552
758,5.570441449
759,5.493332246
760,5.571461156
761,5.645980716
762,5.813586921
763,5.627944249
764,5.45849297
765,5.688313379
766,5.630933016
767,5.431728946
768,5.367969262
769,5.77747193
770,5.514640413
771,5.7887438
772,5.578015141
773,5.621313053
774,5.605308891
775,5.756054264
776,5.632867531
777,5.70031295
778,5.618597732
779,5.442322263
780,5.640372715
781,5.603591037
782,5.622437975
783,5.684729011
784,5.622330981
785,5.741999421
786,6.10060646
787,5.657324205
788,5.803855662
789,5.612526817
790,5.605365974
791,5.487917716
792,5.489106937
793,5.56520166
794,5.731886169
795,5.806209835
796,5.58094811
797,5.89840715
798,5.736995016
799,5.657031408
800,5.848518055
801,5.647227186
802,5.669657161
803,5.521505993
804,5.625999431
805,5.708279671
806,5.455994375
807,5.52280236
808,5.884476455
809,5.491354677
810,5.550918441
811,5.644604885
812,5.662525797
813,5.517941575
814,5.662385126
815,6.15159181
816,5.497670263
817,5.648405774
818,5.786655296
819,5.685184877
820,5.654359625
821,5.793296972
822,5.939667465
823,5.808552777
824,5.513360282
825,5.595815816
826,5.701123827
827,5.712613953
828,5.597392522
829,5.559236478
830,5.627548314
831,5.625869655
832,5.66256753
833,5.626759391
834,5.525111216
835,5.698941438
836,5.467381202
837,5.363804617
838,5.529025802
839,5.549666726
840,5.863526372
841,5.697330162
842,6.003477608
843,5.598880702
844,7.058416219
845,5.774394891
846,5.838000386
847,5.610111997
848,5.615244842
849,5.586108379
850,5.617986521
851,5.504590322
852,5.628427736
853,5.539044367
854,5.678854763
855,5.734146805
856,5.69335187
857,5.34299732
858,5.564106024
859,5.500823554
860,5.614159358
861,5.602347994
862,5.521620442
863,5.677992742
864,5.361313436
865,5.182023336
866,5.943415003
867,5.634482154
868,5.371761007
869,5.545877956
870,5.518601421
871,5.573562311
872,5.442660853
873,5.619334125
874,5.682807645
875,5.551809009
876,5.495793914
877,5.593571178
878,5.56919865
879,5.762132776
880,5.535561683
881,5.321656188
882,5.468820592
883,5.438908986
884,5.559288546
885,5.760247237
886,5.727525179
887,5.620711405
888,5.588876315
889,5.646120872
890,5.265928149
891,5.719416485
892,5.561358834
893,5.581582364
894,5.490471282
895,5.357386226
896,5.753028733
897,5.572796722
898,5.784840831
899,5.492765716
900,5.575850215
901,5.509062253
902,5.622041129
903,5.701495775
904,5.668090611
905,5.817148358
906,5.578484369
907,5.576545618
908,5.660387121
909,5.69551137
910,5.730025383
911,5.872269879
912,5.475809192
913,5.88920632
914,6.253794381
915,5.653514081
916,5.437069073
917,5.55272578
918,5.585553697
919,5.378673106
920,5.520678462
921,5.568067187
922,5.288510479
923,5.453136014
924,5.673377732
925,5.399419817
926,5.573066072
927,5.710509587
928,5.756567891
929,5.751609043
930,6.103554217
931,5.712359696
932,5.555561674
933,5.722546958
934,5.710612591
935,5.606591432
936,5.468256838
937,5.851208444
938,5.620442682
939,5.6969099
940,5.86083096
941,5.694778993
942,5.426791126
943,5.730145565
944,5.527098883
945,5.535629257
946,5.623629159
947,5.660231996
948,5.513164428
949,5.615576305
950,5.600766966
951,6.702408237
952,5.772869828
953,5.669893908
954,5.762583714
955,5.682706214
956,5.856362256
957,5.661737325
958,6.37404886
959,6.375577343
960,5.651760874
961,5.685229018
962,5.618550773
963,5.367200635
964,5.439811227
965,5.455703971
966,5.396414096
967,5.500025413
968,5.616952719
969,5.556537142
970,5.432127755
971,5.576932731
972,5.451957029
973,5.904173256
974,5.618351546
975,5.557236684
976,5.533069118
977,5.68146457
978,5.63913801
979,5.549337299
980,5.695422782
981,5.600445159
982,5.506587521
983,5.341756786
984,5.92507144
985,5.786405642
986,5.658727525
987,5.765878817
988,5.85671371
989,5.578445841
990,5.509522626
991,5.507272001
992,5.180156099
993,5.532088711
994,5.613200017
995,5.65642996
996,5.668018894
997,5.587128492
998,5.501071556
999,5.645291297
